material_id,band_gap,density,formation_energy
mp-1185343,0.0,6.6714677285665545,0.264831667916666
mp-1185429,0.0,6.857279611349873,0.18812608666666703
mp-1185287,0.0,7.104346425822766,0.16680097729166402
mp-1185300,0.0,8.292468309265242,-0.120044930416664
mp-1185406,0.0,5.476011919878199,0.141719605416664
mp-1185416,0.0,6.025987141547254,-0.062544406458336
mp-1206794,0.0,11.544129855023082,-0.562660433333331
mp-1211148,0.0,7.51060008268077,0.27234464416666804
mp-2012,0.0,9.577772366514468,-0.376031632083332
mp-2314,0.0,8.109714509816968,-0.271878761666665
mp-2426,0.0,6.260631927652803,-0.18045210083333302
mp-2743,0.0,7.260712579815165,-0.395147368333333
mp-861936,0.0,9.491900369276776,-0.25798811666666605
mp-861931,0.0,17.187882106272873,-0.481434601666663
mp-863257,0.0,5.316738293031544,-0.245508021166667
mp-863027,0.0,6.433968648659445,-0.21112169666666902
mp-934,0.0,8.621959126622977,-0.255599763333332
mp-973191,0.0,9.93134855565464,-0.08676243916666901
mp-973732,0.0,7.25313075346106,0.200201149166666
mp-974060,0.0,7.065172935225709,0.194722914166664
mp-974938,0.0,1.559114545704356,0.14514899354166602
mp-976424,0.0,5.253572438862931,0.14772782541666601
mp-976599,0.0,11.64782163734678,-0.17136411479166402
mp-1079855,0.0,10.640299395988391,-0.16044425208333002
mp-1094603,0.0,1.568230492556067,-0.019239695833333
mp-1097725,0.0,2.600109345797323,-0.43997699777777804
mp-1138,8.7161,2.5304317804069383,-3.188945303333333
mp-1184876,0.0,0.9061197437969121,0.113304854416666
mp-1185274,0.0,18.767793549544773,0.44010144510416804
mp-1185480,0.0,16.772988697622228,0.793055031666668
mp-1185410,0.0,16.503258235447923,0.206927667916666
mp-1185245,0.0,3.830749432401621,0.192883224166665
mp-22905,6.25,2.142565740411992,-2.005343378333332
mp-22899,4.2306,4.181661380092589,-1.393584991666666
mp-23703,2.981,0.8143955033141881,-0.48936213770833303
mp-23259,4.9234,3.572473821665295,-1.825998821666666
mp-30765,0.0,19.209238065178866,-0.301626324583331
mp-32641,0.0,2.043970927078391,-0.7548477854166661
mp-865907,0.0,6.178656177078296,-0.164604937916667
mp-973824,0.0,11.509671494650744,-0.17506161729166703
mp-973940,0.0,7.291575606914099,-0.176872759166665
mp-974058,0.0,7.054586647936808,0.014286865833334002
mp-974950,0.0,1.601013977663957,0.14351873104166601
mp-980190,0.0,8.113513810107994,0.189438052083328
mp-1193737,0.0,6.537360830286939,-0.056459734404762006
mp-1001831,1.726499999999999,2.09883246797803,0.154845070416666
mp-1067,0.0,1.7794205044145222,-0.20847878833333303
mp-1210993,0.0,5.43863098102379,-0.068373334722219
mp-1210887,0.0,4.160106381952032,-0.08789512438888901
mp-1211134,0.0,1.834207641127509,0.227009688611111
mp-1210982,0.0,4.278694552706473,0.09210901361110901
mp-1211157,0.0,1.363921147002958,0.31268349841666604
mp-1307,0.0,4.3531353897141845,-0.37987336583333303
mp-1222271,0.0,1.9324632477649852,0.12161278583333301
mp-1437,0.0,5.355492905275035,-0.27575000333333405
mp-1934,0.0,4.310982461988773,-0.22010558833333302
mp-22460,0.0,5.110276951739607,-0.366299663333332
mp-30764,0.0,13.138692632607365,-0.495923112222224
mp-27466,0.2237,5.409895533797263,-0.697007518749999
mp-1016222,0.0,1.531306657082176,-0.020504535416666
